date,open,high,low,close,volume
2022-05-16,105.83,107.4,103.39,104.32,62665270
2022-05-17,106.32,113.45,105.49,112.62,112876010
2022-05-18,113.45,114.63,111.3,111.79,81575800
2022-05-19,108.96,109.35,105.44,106.13,66545630
2022-05-20,110.08,111.65,107.98,110.86,65527500
2022-05-23,103.68,103.68,94.35,96.45,273883460
2022-05-24,97.23,98.11,94.4,94.84,123116660
2022-05-25,94.84,96.01,93.42,94.11,99343400
2022-05-26,94.89,100.8,93.71,99.28,150536730
2022-05-27,100.31,100.8,97.33,98.45,74772200
2022-05-30,99.97,100.46,98.45,98.84,72701590
2022-05-31,98.6,101.24,97.82,99.63,121248850
2022-06-01,100.6,101.92,99.43,100.41,94055290
2022-06-02,100.8,102.46,99.97,102.17,79177040
2022-06-03,103.19,103.29,100.55,100.8,53954860
2022-06-06,100.55,102.31,98.99,101.83,57262490
2022-06-07,100.75,102.17,100.41,100.9,43341570
2022-06-08,102.12,102.9,101.43,102.66,64734340
2022-06-09,101.53,102.7,98.21,98.6,98547810
2022-06-10,97.13,97.28,95.23,96.5,95225630
2022-06-13,94.64,95.38,93.23,93.42,82235750
2022-06-14,93.03,95.52,92.79,93.81,77202600
2022-06-15,89.71,91.66,89.37,90.25,92443330
2022-06-16,91.76,91.76,84.24,84.58,122741050
2022-06-17,84.24,87.12,83.99,85.07,121290260
2022-06-20,84.92,84.92,78.81,80.67,139866890
2022-06-21,81.99,83.99,80.91,82.97,124526970
2022-06-22,81.79,81.89,78.13,78.37,109877390
2022-06-23,78.57,80.13,77.3,78.71,111515840
2022-06-24,79.54,80.96,79.01,79.84,85433810
2022-06-27,81.55,82.38,80.82,81.3,72814730
2022-06-28,81.11,82.92,80.57,82.38,84647330
2022-06-29,81.5,83.36,81.35,82.62,72318470
2022-06-30,82.62,83.89,80.86,81.21,84672090
2022-07-01,81.21,81.99,80.42,81.79,54761890
2022-07-04,81.35,81.6,78.91,79.98,77554410
2022-07-05,80.72,82.38,80.33,80.52,79058290
2022-07-06,80.38,80.62,78.37,80.33,81439710
2022-07-07,81.21,85.07,80.38,84.43,111007940
2022-07-08,86.19,86.19,82.53,83.06,112000630
2022-07-11,82.97,87.26,81.99,85.65,150193340
2022-07-12,84.92,85.99,83.8,84.63,100175050
2022-07-13,85.02,85.8,84.48,84.92,70135110
2022-07-14,85.41,85.51,83.94,85.21,74498580
2022-07-15,84.92,85.46,82.23,82.87,81253510
2022-07-18,84.14,85.21,83.65,84.87,73060810
2022-07-19,84.53,86.58,84.53,86.34,85341580
2022-07-20,87.95,88.14,86.87,87.22,77088650
2022-07-21,87.36,88.24,86.83,87.8,50877140
2022-07-22,88.58,88.73,87.56,87.95,48608940
2022-07-25,87.85,90.78,87.7,90.34,99635630
2022-07-26,91.47,91.91,88.93,89.27,126264690
2022-07-27,89.41,90.44,88.68,90.25,52559020
2022-07-28,92.35,96.16,91.42,94.55,137156107
2022-07-29,97.13,103.29,96.3,101.63,166959934
2022-08-01,104.46,105.39,100.21,102.27,125365761
2022-08-02,102.02,102.02,99.43,101.04,64935371
2022-08-03,101.04,102.46,100.07,101.09,61428846
2022-08-04,101.53,103.49,100.12,101.73,79526154
2022-08-05,101.68,103.24,101.14,101.39,54469112
2022-08-08,101.87,102.17,100.75,101.24,41384943
