date,open,high,low,close,volume
2022-08-04,964.75,971.8,940.05,961.85,156187
2022-08-05,960.0,972.65,954.9,965.05,136438
2022-08-08,968.85,977.8,920.25,928.45,318320
2022-08-10,937.0,940.75,916.1,927.05,129796
2022-08-11,934.5,949.45,920.1,942.45,129486
2022-08-12,928.2,948.7,928.2,931.45,152514
2022-08-16,944.65,949.9,931.85,935.2,87200
2022-08-17,941.6,944.95,930.1,933.9,113771
2022-08-18,936.8,976.3,935.0,970.1,269214
2022-08-19,974.8,1013.6,955.9,968.75,526613
2022-08-22,967.85,968.35,941.1,949.3,117449
2022-08-23,944.35,952.85,930.05,942.75,89360
2022-08-24,946.95,959.8,937.8,942.45,69759
2022-08-25,948.7,976.1,938.0,947.65,126442
2022-08-26,956.8,969.35,948.95,960.1,92530
2022-08-29,937.0,954.8,936.1,943.6,69171
2022-08-30,946.45,963.85,946.05,955.3,171698
2022-09-01,951.55,962.75,947.2,955.65,94847
2022-09-02,959.85,994.4,959.8,971.15,172172
2022-09-05,971.15,1008.65,971.15,975.45,202101
2022-09-06,982.65,989.25,960.0,969.15,90584
2022-09-07,964.75,981.75,962.2,969.1,83244
2022-09-08,978.4,1017.55,975.35,1017.55,443252
2022-09-09,1034.2,1064.35,1019.55,1029.95,467818
2022-09-12,1049.4,1053.0,1000.65,1008.1,243483
2022-09-13,1022.05,1023.3,1002.75,1006.2,128960
2022-09-14,996.7,1056.45,995.7,1043.95,406783
2022-09-15,1054.4,1094.15,1049.6,1087.7,441149
2022-09-16,1084.2,1142.05,1082.85,1141.65,875193
2022-09-19,1160.05,1167.6,1094.85,1121.9,360621
2022-09-20,1147.9,1177.95,1119.05,1126.8,323506
2022-09-21,1126.0,1148.85,1114.3,1120.6,246097
2022-09-22,1118.05,1127.6,1079.25,1118.95,175536
2022-09-23,1119.05,1125.55,1063.05,1063.45,264807
2022-09-26,1044.45,1044.75,1010.25,1011.95,217072
2022-09-27,1034.25,1044.35,1014.6,1029.55,183996
2022-09-28,1027.25,1033.45,979.0,983.25,307829
2022-09-29,1004.8,1032.4,999.15,1023.15,212473
2022-09-30,1025.7,1034.9,1005.75,1021.05,187381
2022-10-03,1018.55,1072.1,1013.05,1060.35,346239
2022-10-04,1084.2,1091.2,1044.95,1061.05,240257
2022-10-06,1068.3,1114.05,1064.45,1114.05,294407
2022-10-07,1124.05,1169.7,1117.1,1156.7,631967
2022-10-10,1146.8,1178.7,1124.0,1134.75,686316
2022-10-11,1141.9,1161.8,1085.2,1093.5,437809
2022-10-12,1101.65,1277.2,1095.15,1251.55,1714908
2022-10-13,1230.45,1280.9,1213.55,1225.9,1293179
2022-10-14,1253.3,1260.3,1138.95,1149.5,884758
2022-10-17,1149.5,1190.55,1121.05,1128.7,883190
2022-10-18,1141.55,1173.75,1135.75,1161.75,521385
2022-10-19,1169.65,1171.0,1140.9,1147.95,247724
2022-10-20,1147.1,1167.8,1143.95,1161.5,167941
2022-10-21,1167.8,1172.5,1117.7,1128.4,207945
2022-10-24,1135.65,1138.95,1099.7,1114.35,74610
2022-10-25,1116.9,1127.75,1084.2,1093.15,143219
2022-10-27,1093.65,1133.85,1066.3,1120.55,347007
2022-10-28,1123.95,1162.8,1104.1,1154.1,343789
2022-10-31,1163.2,1211.55,1147.9,1190.8,435072
2022-11-01,1190.25,1208.55,1171.9,1198.95,338332
2022-11-02,1200.7,1223.4,1160.95,1168.05,293690
2022-11-03,1156.85,1292.1,1150.45,1252.35,1227301
2022-11-04,1313.45,1322.85,1254.3,1289.65,1839787
2022-11-07,1296.05,1296.05,1235.7,1253.35,333341
2022-11-09,1259.15,1259.15,1215.0,1220.55,227372
2022-11-10,1213.55,1240.9,1186.3,1206.75,295373
2022-11-11,1226.65,1230.35,1188.85,1200.55,196109
2022-11-14,1200.6,1307.9,1193.75,1287.4,853763
2022-11-15,1283.15,1328.9,1274.25,1286.0,917036
2022-11-16,1273.95,1322.95,1267.05,1292.75,585199
2022-11-17,1274.2,1355.8,1274.2,1329.75,892533
2022-11-18,1318.0,1352.8,1318.0,1345.9,554446
2022-11-21,1333.9,1345.9,1260.4,1275.1,357182
2022-11-22,1275.7,1295.0,1269.35,1285.45,209037
2022-11-23,1273.2,1301.35,1248.35,1288.65,329090
2022-11-24,1288.65,1342.75,1288.65,1316.55,433648
2022-11-25,1320.35,1330.9,1304.55,1315.8,170829
2022-11-28,1310.9,1337.85,1308.45,1323.1,207112
2022-11-29,1328.9,1347.5,1313.0,1319.45,243655
2022-11-30,1323.95,1366.7,1322.55,1356.85,424749
2022-12-01,1357.75,1392.6,1354.7,1362.4,353235
2022-12-02,1362.75,1621.35,1362.75,1600.35,9418525
2022-12-05,1569.65,1600.45,1534.6,1572.65,2233869
2022-12-06,1567.65,1570.25,1512.45,1522.0,758563
2022-12-07,1527.7,1558.7,1498.05,1528.9,892820
2022-12-08,1538.6,1541.1,1495.8,1504.7,335605
2022-12-09,1513.35,1513.5,1452.25,1463.9,651548
2022-12-12,1462.2,1462.2,1390.65,1435.55,777522
2022-12-13,1427.4,1436.05,1397.55,1403.0,327590
2022-12-14,1412.35,1508.95,1410.65,1456.55,1941647
2022-12-15,1451.25,1506.95,1438.5,1494.15,919514
2022-12-16,1493.55,1635.3,1493.55,1577.45,3799235
2022-12-19,1575.6,1615.9,1539.8,1570.55,1322128
2022-12-20,1574.6,1590.45,1532.55,1566.65,610823
2022-12-21,1574.5,1579.15,1457.45,1480.8,632777
2022-12-22,1484.1,1508.9,1415.2,1439.55,672735
2022-12-23,1412.45,1429.3,1332.9,1348.5,548669
2022-12-26,1342.85,1460.0,1298.4,1443.55,1408944
2022-12-27,1442.8,1465.55,1402.55,1412.65,574450
2022-12-28,1412.65,1450.65,1403.7,1434.5,532353
2022-12-29,1427.4,1442.0,1411.5,1418.5,270003
2022-12-30,1425.6,1495.95,1425.4,1462.9,811338
2023-01-02,1467.2,1516.0,1457.3,1491.5,594323
2023-01-03,1490.05,1508.95,1477.2,1487.2,366311
2023-01-04,1477.2,1510.4,1447.45,1455.85,337232
2023-01-05,1466.9,1499.85,1450.75,1471.55,387435
2023-01-06,1476.15,1491.55,1432.35,1437.9,253456
2023-01-09,1462.1,1471.15,1408.05,1424.65,288085
2023-01-10,1432.0,1448.75,1419.45,1429.5,221537
2023-01-11,1431.05,1446.3,1417.95,1427.0,203352
2023-01-12,1432.3,1476.15,1426.15,1468.5,337750
2023-01-13,1481.1,1488.25,1463.2,1469.5,218801
2023-01-16,1468.2,1482.1,1442.3,1447.6,144836
2023-01-17,1445.3,1515.05,1442.5,1497.0,571293
2023-01-18,1496.9,1544.75,1489.05,1518.1,587020
2023-01-19,1504.0,1540.3,1502.95,1515.2,272798
2023-01-20,1511.95,1525.65,1492.2,1499.45,169516
2023-01-23,1506.95,1526.85,1497.0,1503.25,144577
2023-01-24,1511.85,1552.6,1507.05,1518.95,449716
2023-01-25,1507.95,1535.45,1483.1,1514.5,283206
2023-01-27,1515.9,1525.5,1419.45,1454.15,326251
2023-01-30,1457.25,1516.6,1446.65,1480.25,342278
2023-01-31,1482.25,1543.65,1470.15,1517.5,338417
2023-02-01,1531.8,1547.3,1306.7,1372.5,534650
2023-02-02,1371.7,1460.2,1367.7,1420.6,567732
2023-02-03,1421.45,1439.3,1368.8,1379.7,299136
2023-02-06,1379.65,1406.5,1343.1,1398.3,343296
2023-02-07,1400.65,1424.6,1392.65,1397.7,167401
2023-02-08,1393.6,1411.2,1373.7,1377.5,145178
2023-02-09,1383.65,1388.5,1306.15,1318.8,325282
2023-02-10,1322.75,1347.8,1295.1,1305.85,343782
2023-02-13,1306.15,1330.9,1265.8,1274.3,322701
2023-02-14,1280.75,1293.0,1269.05,1278.55,167568
2023-02-15,1281.15,1298.0,1261.3,1269.85,141049
2023-02-16,1279.2,1330.3,1278.2,1322.85,336114
2023-02-17,1322.95,1352.7,1316.1,1345.75,193541
2023-02-20,1349.85,1357.4,1318.3,1325.7,108821
2023-02-21,1332.9,1332.9,1278.3,1283.45,223254
2023-02-22,1281.15,1296.2,1213.95,1220.9,302822
2023-02-23,1227.3,1327.9,1226.5,1311.45,793447
2023-02-24,1315.0,1331.9,1273.2,1289.05,274081
2023-02-27,1286.05,1286.05,1226.45,1248.9,217320
2023-02-28,1249.45,1278.2,1243.65,1264.55,230730
2023-03-01,1272.2,1309.05,1270.25,1300.2,300119
2023-03-02,1306.8,1306.8,1273.65,1280.3,138685
2023-03-03,1284.15,1324.95,1284.15,1300.25,192057
2023-03-06,1299.1,1321.45,1293.1,1300.45,120236
2023-03-08,1301.0,1309.1,1281.7,1302.3,98180
2023-03-09,1302.05,1308.0,1276.1,1289.8,133002
2023-03-10,1280.2,1295.8,1258.75,1278.7,165549
2023-03-13,1282.8,1289.0,1228.7,1236.55,126454
2023-03-14,1238.4,1275.15,1219.95,1271.7,239130
2023-03-15,1288.1,1300.35,1233.45,1249.25,171597
2023-03-16,1253.25,1264.25,1233.65,1247.65,116325
2023-03-17,1255.9,1276.2,1255.1,1267.9,133298
2023-03-20,1275.15,1282.75,1246.85,1251.2,101222
2023-03-21,1253.2,1263.1,1234.4,1239.55,106033
2023-03-22,1249.4,1265.25,1244.35,1254.6,114399
2023-03-23,1256.3,1273.1,1246.4,1258.3,93793
2023-03-24,1263.25,1264.15,1215.5,1224.3,115706
2023-03-27,1228.4,1228.45,1164.85,1171.95,260839
2023-03-28,1163.8,1163.8,1095.15,1103.3,550359
2023-03-29,1095.15,1208.55,1095.15,1185.85,1061397
2023-03-31,1186.8,1239.3,1183.8,1215.55,429937
2023-04-03,1215.5,1225.45,1174.75,1187.5,210113
2023-04-05,1187.6,1235.4,1177.85,1222.2,271873
2023-04-06,1212.55,1249.35,1208.55,1236.75,253158
2023-04-10,1234.95,1304.35,1234.95,1281.65,594696
2023-04-11,1288.1,1332.9,1277.5,1302.85,468335
2023-04-12,1305.05,1312.65,1284.7,1295.1,170526
2023-04-13,1297.1,1316.4,1291.1,1301.3,153822
2023-04-17,1302.1,1413.75,1297.3,1377.85,1291094
2023-04-18,1383.75,1414.65,1379.3,1399.05,444749
2023-04-19,1404.45,1442.2,1400.55,1437.15,394740
2023-04-20,1449.9,1501.65,1437.35,1476.05,674009
2023-04-21,1477.15,1492.05,1438.2,1485.3,407334
2023-04-24,1493.05,1621.35,1493.05,1544.4,2186992
2023-04-25,1551.9,1598.5,1535.8,1590.85,989248
2023-04-26,1588.55,1616.4,1555.2,1603.3,564208
2023-04-27,1613.4,1746.7,1613.4,1705.8,3820573
2023-04-28,1699.95,1704.9,1566.65,1583.8,1845161
2023-05-02,1591.5,1615.4,1547.3,1601.05,411803
2023-05-03,1588.8,1605.45,1566.45,1575.0,172609
2023-05-04,1566.9,1585.55,1548.85,1567.75,196817
2023-05-05,1560.75,1600.45,1548.85,1591.35,152084
2023-05-08,1598.6,1620.35,1547.65,1576.8,260013
2023-05-09,1619.2,1620.85,1551.75,1590.9,397307
2023-05-10,1591.5,1591.5,1519.95,1548.5,248665
2023-05-11,1555.8,1586.55,1549.8,1576.4,127343
2023-05-12,1577.7,1613.4,1560.05,1605.95,196722
2023-05-15,1608.4,1610.4,1581.1,1592.35,78791
2023-05-16,1592.5,1602.45,1553.95,1562.5,87044
2023-05-17,1566.3,1581.35,1535.8,1544.45,83673
2023-05-18,1556.7,1569.55,1506.55,1541.25,116369
2023-05-19,1561.6,1561.6,1510.95,1537.75,84035
2023-05-22,1484.15,1556.7,1484.15,1551.85,101004
2023-05-23,1556.7,1576.6,1553.7,1572.85,85424
2023-05-24,1580.4,1598.5,1566.65,1578.5,105638
2023-05-25,1577.6,1604.55,1571.85,1588.55,64040
2023-05-26,1581.65,1599.3,1551.75,1557.7,94656
2023-05-29,1590.55,1591.4,1559.7,1570.25,77750
2023-05-30,1564.7,1582.0,1555.9,1562.6,48025
2023-05-31,1561.7,1569.65,1541.9,1556.35,74886
2023-06-01,1561.6,1580.55,1543.3,1549.8,79176
2023-06-02,1551.85,1590.35,1551.85,1567.25,144090
2023-06-05,1567.65,1585.55,1566.85,1575.9,116193
2023-06-06,1581.55,1627.95,1567.2,1604.35,373457
2023-06-07,1612.7,1621.05,1573.6,1580.25,175377
2023-06-08,1574.6,1608.45,1561.7,1570.7,136515
2023-06-09,1573.6,1641.25,1571.7,1630.9,410882
2023-06-12,1646.25,1665.0,1633.7,1654.9,436201
2023-06-13,1666.1,1672.1,1641.55,1648.9,173702
2023-06-14,1651.25,1690.95,1651.25,1661.35,261462
2023-06-15,1661.35,1686.0,1641.5,1651.0,175741
2023-06-16,1656.95,1737.75,1656.2,1716.65,564201
2023-06-19,1720.75,1777.15,1710.75,1722.15,370208
2023-06-20,1727.85,1745.7,1712.95,1737.45,177304
2023-06-21,1742.6,1750.55,1712.2,1719.75,132087
2023-06-22,1720.75,1729.75,1655.2,1664.4,144216
2023-06-23,1664.4,1700.85,1642.45,1660.8,194250
2023-06-26,1661.05,1708.9,1652.3,1701.95,155898
2023-06-27,1701.95,1710.9,1669.1,1674.15,99083
2023-06-28,1674.15,1688.0,1666.1,1672.65,87299
2023-06-30,1690.9,1709.9,1667.05,1685.05,162343
2023-07-03,1686.0,1711.35,1678.1,1703.5,147405
2023-07-04,1722.8,1753.65,1705.9,1711.15,234471
2023-07-05,1716.85,1780.45,1716.8,1736.85,393469
2023-07-06,1736.85,1745.25,1715.9,1728.45,127856
2023-07-07,1728.75,1755.3,1725.9,1738.4,178513
2023-07-10,1741.7,1842.35,1741.7,1793.2,655533
2023-07-11,1808.05,1837.15,1786.6,1792.75,138434
