date,open,high,low,close,volume
2021-07-05,175.55,176.55,175.3,176.15,11849056
2021-07-06,175.8,176.25,174.95,175.15,12820741
2021-07-07,175.15,177.5,174.95,176.2,20672266
2021-07-08,176.0,176.85,174.55,174.7,24193557
2021-07-09,174.7,175.0,173.75,174.15,13682558
2021-07-12,174.7,175.2,173.8,173.95,15129290
2021-07-13,174.7,174.9,174.15,174.6,12522154
2021-07-14,174.6,177.45,174.45,176.55,23679507
2021-07-15,176.8,180.35,175.5,178.4,33359066
2021-07-16,179.65,181.35,179.2,179.8,33552808
2021-07-19,178.85,181.2,178.45,179.7,19036851
2021-07-20,180.05,181.0,178.5,178.85,27352078
2021-07-22,179.05,180.1,178.05,179.05,21171854
2021-07-23,179.05,184.75,178.6,183.7,51481998
2021-07-26,185.1,186.25,182.3,182.6,54646514
2021-07-27,183.35,184.2,179.85,180.45,28254074
2021-07-28,180.15,181.65,179.4,180.85,17038779
2021-07-29,180.85,181.8,177.85,178.2,18041083
2021-07-30,178.25,179.1,176.95,177.25,17274061
2021-08-02,178.55,179.45,177.7,179.3,11185256
2021-08-03,179.45,182.4,178.55,181.55,21353366
2021-08-04,182.4,182.6,180.0,180.4,12716221
2021-08-05,180.4,187.45,178.95,186.15,54547884
2021-08-06,186.3,186.8,183.9,185.3,27265159
2021-08-09,185.95,187.8,183.95,184.9,23538149
2021-08-10,185.1,185.5,180.35,181.5,20991936
2021-08-11,181.5,182.15,179.4,180.45,17827071
2021-08-12,181.85,185.25,180.2,180.7,32017814
2021-08-13,181.5,183.6,180.95,182.9,21795512
2021-08-16,182.85,184.45,182.05,182.4,12937998
2021-08-17,182.3,182.95,180.6,180.95,9086005
2021-08-18,181.3,182.95,180.2,180.7,12412600
2021-08-20,179.05,182.25,178.75,180.7,22454623
2021-08-23,181.2,181.8,178.15,178.45,11488455
2021-08-24,179.05,179.05,177.05,177.95,14441084
2021-08-25,178.5,179.8,178.15,178.5,12240599
2021-08-26,178.5,178.9,176.75,176.95,17153628
2021-08-27,177.3,178.9,177.2,178.1,12112827
2021-08-30,178.15,180.05,178.15,179.9,13972533
2021-08-31,179.95,183.0,179.25,182.75,29839784
2021-09-01,182.5,183.6,181.0,181.2,18779003
2021-09-02,180.75,182.95,180.75,181.4,16558173
2021-09-03,181.4,182.7,181.4,182.15,11826631
2021-09-06,182.5,182.65,180.8,181.0,12292931
2021-09-07,182.4,185.4,181.75,183.15,43345523
2021-09-08,183.6,184.2,181.35,182.7,19925211
2021-09-09,182.55,185.0,182.1,183.9,22027115
2021-09-13,184.55,186.1,183.2,185.2,18550001
2021-09-14,185.85,187.9,185.25,186.9,22686841
2021-09-15,187.75,187.85,186.2,186.8,23411675
2021-09-16,187.65,202.1,187.1,199.6,172550465
2021-09-17,201.5,205.25,198.15,199.9,91920225
2021-09-20,199.8,207.0,199.15,202.15,81386250
2021-09-21,203.2,209.7,200.4,208.85,65524142
2021-09-22,210.6,212.6,208.2,210.6,60841562
2021-09-23,211.9,212.4,209.05,209.75,25194924
2021-09-24,211.05,211.05,205.6,206.25,28700764
2021-09-27,207.4,209.2,203.7,206.45,26466111
2021-09-28,207.45,208.95,204.4,205.65,18168513
2021-09-29,204.1,208.8,203.85,205.95,17863390
2021-09-30,207.5,207.9,203.45,204.25,18913055
2021-10-01,203.4,205.0,201.45,203.55,18448540
2021-10-04,204.1,206.15,203.6,204.65,12355823
2021-10-05,204.45,205.35,202.8,203.0,10664351
2021-10-06,203.1,204.45,199.45,200.0,20239519
2021-10-07,201.5,203.2,200.9,201.5,11991600
2021-10-08,203.05,203.1,199.95,200.4,11260539
2021-10-11,200.65,207.15,200.4,205.9,24493499
2021-10-12,206.35,210.15,205.85,208.7,33786596
2021-10-13,209.8,217.0,207.7,215.55,57994709
