date,open,high,low,close,volume,returns_1d,returns_5d,volatility_5d,avg_volume_10d,sma_20,sma_50,above_20ma,candle_body_ratio,rsi_14,atr_14,resistance_distance,support_distance,sr_band_width,label,symbol,symbol_encoded
2021-10-28,1248.7,1257.25,1234.6,1238.5,9572958,-0.0109407442900495,-0.0091207296583727,0.0148492441718273,11847567.8,1253.6025,1172.81,0,-0.4503311059456467,52.391535896535686,29.040798157605224,0.2059749697214371,0.1083568833266048,0.3143318530480419,0,RELIANCE,1
2021-10-29,1237.3,1237.3,1192.3,1208.8,13782082,-0.0239806217198224,-0.034659000159719,0.0175379299258824,12390750.6,1254.0075000000002,1176.356,0,-0.6333333192592596,45.2237028656964,30.266455432062,0.2356055592322964,0.0864493712772998,0.3220549305095962,0,RELIANCE,1
2021-11-01,1208.8,1218.2,1188.7,1209.5,14990628,0.0005790866975512,-0.0245967741935483,0.0177272103801619,12573436.8,1254.3425,1179.836,0,0.023728812754957,45.41326002082892,30.21170861548614,0.2348904505994211,0.0869780901198842,0.3218685407193055,0,RELIANCE,1
2021-11-02,1212.95,1214.4,1189.2,1191.9,10234270,-0.0145514675485737,-0.0602010644588999,0.0087941769259296,12741509.6,1253.025,1183.197,0,-0.8353174271699401,41.522533815286174,29.8537294286657,0.2531252621864248,0.0734960986659955,0.3266213608524204,0,RELIANCE,1
2021-11-03,1194.4,1201.0,1172.9,1183.7,11609570,-0.0068797717929356,-0.0547037214502476,0.0091110487352855,12671680.4,1250.0324999999998,1186.259,0,-0.3807829045984759,39.81118339369005,29.728463040903858,0.261806200895497,0.0670778068767424,0.3288840077722395,0,RELIANCE,1
2021-11-04,1188.15,1193.8,1186.7,1190.95,1651616,0.0061248627185941,-0.0383932176019378,0.0119617670700013,10819675.8,1248.58,1189.263,0,0.3943661416385702,42.08399044133765,28.326429966553576,0.2541248583063939,0.0727570426970066,0.3268819010034006,0,RELIANCE,1
2021-11-08,1200.75,1201.0,1170.7,1192.4,19692844,0.0012175154288593,-0.0135671740569158,0.0080917441706841,11721151.0,1246.9,1192.116,0,-0.2755775486608043,42.55123274428042,28.46739925465689,0.2525997987252598,0.0738846024823885,0.3264844012076484,0,RELIANCE,1
2021-11-09,1193.9,1205.3,1185.3,1201.85,15185630,0.0079251928882924,-0.0063249276560563,0.0093979156705243,11574361.8,1243.3375,1194.893,0,0.3974999801249919,45.62982884174435,27.8625850221814,0.2427507592461621,0.0811665349253234,0.3239172941714856,0,RELIANCE,1
2021-11-10,1199.45,1219.15,1193.25,1215.3,9928612,0.0111910804176893,0.01963251950667,0.0070304694819011,11623096.4,1240.89,1197.967,0,0.6119690883409562,49.75673868767026,27.72240037773988,0.2289969554842425,0.0913354727227845,0.320332428207027,0,RELIANCE,1
2021-11-11,1210.6,1225.1,1208.45,1217.5,10382760,0.0018102526125236,0.0285545323984117,0.0041980971128606,11703097.0,1238.19,1200.677,0,0.4144143895246701,50.41965530119565,26.93151463647273,0.2267761806981518,0.0929774127310062,0.3197535934291581,0,RELIANCE,1
2021-11-12,1221.5,1238.6,1218.7,1235.9,8436308,0.0151129363449693,0.0377429782946387,0.0059915083490338,11589432.0,1235.765,1203.871,1,0.7236180540895545,55.68591956510018,26.514977876724675,0.2085120155352373,0.1064811068856704,0.3149931224209077,0,RELIANCE,1
2021-11-15,1239.15,1240.2,1224.85,1228.6,4651088,-0.0059066267497371,0.0303589399530357,0.0082616207105687,10676332.6,1232.8449999999998,1206.833,0,-0.6872963721631086,53.26849328033444,25.71747945695864,0.2156926583102718,0.1011720657659124,0.3168647240761842,0,RELIANCE,1
2021-11-16,1225.85,1227.25,1189.1,1200.0,10978374,-0.023278528406316,-0.0015392935890501,0.0152763453209257,10275107.2,1228.3224999999998,1208.963,0,-0.6775884488181232,45.02214163272749,26.70194521003302,0.2446666666666666,0.07975,0.3244166666666666,0,RELIANCE,1
2021-11-17,1191.0,1191.0,1172.9,1174.35,9878800,-0.021375,-0.0336953838558381,0.0161172074954379,10239560.2,1221.94,1209.683,0,-0.9198894519398187,39.16605741786938,26.73037769503065,0.2718525141567676,0.059650019159535,0.3315025333163026,0,RELIANCE,1
2021-11-18,1172.4,1186.25,1167.7,1178.8,8236144,0.0037893302678078,-0.0317864476386037,0.0164010993287515,9902217.6,1216.53,1210.138,0,0.345013458489834,40.60935709725335,26.146065002528463,0.2670512385476756,0.0631998642687478,0.3302511028164234,0,RELIANCE,1
2021-11-22,1161.05,1167.2,1120.5,1126.6,23359980,-0.0442823210044113,-0.0884375758556519,0.0183767288394231,12073054.0,1210.365,1209.404,0,-0.7376873503707209,31.244862477085466,28.442774645205,0.3257589206461921,0.0197940706550683,0.3455529913012604,0,RELIANCE,1
2021-11-23,1111.9,1144.4,1100.5,1137.1,24524566,0.0093200781111308,-0.0744750122090184,0.0218574787616735,12556226.2,1204.61,1208.97,0,0.57403187758469,34.51598641932418,29.546862170547502,0.3135168410869756,0.0288453082402602,0.3423621493272359,0,RELIANCE,1
2021-11-24,1134.3,1148.55,1116.9,1120.7,16287380,-0.0144226541201299,-0.0660833333333332,0.0213894778351254,12666401.2,1198.645,1208.263,0,-0.429699828445502,31.958477492250168,29.697086301222672,0.3327384670295349,0.0146337110734363,0.3473721781029713,1,RELIANCE,1
2021-11-25,1131.0,1192.45,1123.4,1188.15,41058522,0.0601855982867851,0.0117511815046622,0.0382422940680422,15779392.2,1194.64,1209.42,0,0.8276611031475601,48.77107746895368,32.70086585113534,0.2570803349745401,0.070571897487691,0.3276522324622311,0,RELIANCE,1
2021-11-26,1176.15,1180.8,1144.55,1149.85,15263718,-0.0322349871649204,-0.0245588734306074,0.0413077343778649,16267488.0,1189.5225,1209.841,0,-0.7255172213650473,42.36913255502144,33.47937543319711,0.2989520372222464,0.0396138626777405,0.3385658998999869,0,RELIANCE,1
2021-11-29,1162.5,1191.5,1143.4,1163.6,23554656,0.0119580814888897,0.0328421800106515,0.0348460184556402,17779322.8,1185.7775,1210.443,0,0.0228690223935735,45.15264933987116,34.52370575939732,0.2836026125816432,0.0509625300790649,0.3345651426607081,0,RELIANCE,1
2021-11-30,1176.25,1180.0,1138.5,1146.4,31152988,-0.0147817119284976,0.008178700202269,0.0360832086625207,20429512.8,1182.6575,1210.225,0,-0.7192770911017546,42.39425634271528,35.02201249086894,0.3028611304954638,0.0367236566643406,0.3395847871598045,1,RELIANCE,1
2021-12-01,1159.6,1179.1,1155.8,1175.8,9784468,0.0256454989532448,0.0491657000089229,0.0359340299645972,20310122.2,1180.9725,1210.955,0,0.6952789401167869,48.21743397698073,34.85615445580686,0.2702840619152917,0.060809661507059,0.3310937234223507,0,RELIANCE,1
2021-12-02,1177.05,1189.7,1173.2,1183.3,12317392,0.0063786358224187,-0.0040819761814586,0.0228971947641124,20553981.4,1180.5425,1211.798,1,0.378787855831039,49.61663475844684,33.54500056610637,0.2622327389503929,0.0667624440125074,0.3289951829629003,0,RELIANCE,1
2021-12-03,1190.7,1190.8,1143.85,1147.8,18613458,-0.0300008450942279,-0.0017828412401617,0.0221347912190852,21591712.8,1178.7475,1211.832,0,-0.913737999707392,43.60996223871698,34.5025005256702,0.3012719986060289,0.0378985886042864,0.3391705872103153,0,RELIANCE,1
2021-12-06,1151.5,1155.75,1123.4,1126.0,10004900,-0.01899285589824,-0.032313509797181,0.022226269186596,20256204.8,1175.5,1211.1840000000002,0,-0.7882534532224612,40.37732468255063,34.34875048812232,0.3264653641207814,0.0192717584369449,0.3457371225577264,1,RELIANCE,1
2021-12-07,1132.5,1145.75,1124.8,1135.2,10879160,0.0081705150976909,-0.0097697138869504,0.0224189124953539,18891664.2,1172.64,1210.154,0,0.1288782754712059,42.32048624545895,33.39169688182788,0.3157152924594784,0.0272198731501057,0.3429351656095841,1,RELIANCE,1
2021-12-08,1155.3,1159.0,1146.85,1152.5,8467138,0.0152396053558843,-0.0198162952883143,0.01953652466885,18109640.0,1170.1725,1209.539,0,-0.2304526559298171,45.89161094239491,32.706575675983025,0.2959652928416485,0.041822125813449,0.3377874186550976,1,RELIANCE,1
2021-12-09,1160.5,1179.5,1155.75,1170.75,12794904,0.0158351409978307,-0.0106059325614805,0.021163219542569,15283278.2,1167.9450000000002,1208.891,1,0.4315789291966766,49.44734172298989,32.29896312769852,0.2757633995302156,0.0567584881486227,0.3325218876788383,0,RELIANCE,1
2021-12-10,1163.0,1175.3,1158.3,1171.9,8099406,0.0009822763185993,0.0209966893186968,0.0143288666499155,14566847.0,1165.6650000000002,1208.0410000000002,1,0.5235293809688653,49.67177926258772,31.206180047148624,0.2745114770884886,0.0576841027391416,0.3321955798276302,0,RELIANCE,1
2021-12-13,1178.9,1179.15,1145.75,1148.45,12492970,-0.0200102397815513,0.0199378330373001,0.0147426364168383,13460678.4,1161.2925,1206.914,0,-0.9116766194108786,45.25924124283934,31.362881472352303,0.3005355043754624,0.03844311898646,0.3389786233619225,0,RELIANCE,1
2021-12-14,1134.3,1146.7,1131.15,1134.4,12579914,-0.0122338804475596,-0.0007047216349541,0.0160781890647825,11603371.0,1156.5825,1205.588,0,0.0064308677536507,42.8056725095002,30.35838993861285,0.3166431593794074,0.0265338504936531,0.3431770098730606,0,RELIANCE,1
2021-12-15,1136.2,1146.2,1125.3,1131.1,9070198,-0.0029090267983076,-0.0185683297180043,0.0136291665575523,11531944.0,1153.1375,1204.154,0,-0.24401912708043,42.22664416028797,29.68279065728337,0.3204844841304924,0.0236937494474405,0.344178233577933,1,RELIANCE,1
2021-12-16,1146.55,1151.2,1128.9,1145.7,9452014,0.0129077888780833,-0.0213965406790518,0.0126064677302245,11245406.2,1151.705,1202.703,0,-0.0381165902189829,45.72468181536605,29.15544846747741,0.3036571528323294,0.0361351139041634,0.3397922667364929,0,RELIANCE,1
2021-12-17,1142.9,1147.65,1105.7,1115.45,20382902,-0.0264030723575107,-0.0481696390477003,0.0154024287801864,11422350.6,1148.5375,1200.141,0,-0.6543504015649492,40.28252803099437,30.06934500551474,0.3390111614146756,0.0099959657537317,0.3490071271684073,0,RELIANCE,1
2021-12-20,1104.7,1104.7,1071.0,1085.4,13871962,-0.0269398000806848,-0.054900082720188,0.0168064996901268,11809056.8,1146.4775000000002,1197.449,0,-0.5727002797418294,35.73274879062657,31.09653464797798,0.3760825502119032,0.0,0.3760825502119032,1,RELIANCE,1
2021-12-21,1101.6,1118.1,1092.45,1101.55,12429862,0.0148793071678643,-0.0289580394922427,0.0203549335948186,11964127.0,1144.7,1194.96,0,-0.0019493176627928,39.676187727394975,31.211067887408117,0.3559075847669193,0.0023149198856156,0.358222504652535,1,RELIANCE,1
2021-12-22,1108.05,1130.45,1106.7,1127.7,17099070,0.0237392764740593,-0.0030059234373617,0.0243606915282659,12827320.2,1145.05,1192.052,0,0.8273683862160718,45.50676840050254,31.045991609736117,0.3244657267003634,0.0207501995211493,0.3452159262215127,1,RELIANCE,1
2021-12-23,1131.45,1134.3,1123.85,1127.3,8784962,-0.0003547042653189,-0.0160600506240726,0.0232511972615188,12426326.0,1142.0075000000002,1189.313,0,-0.3971291486000884,45.43442797231773,29.57484935189782,0.3249356870398296,0.020402732191963,0.3453384192317927,0,RELIANCE,1
2021-12-24,1129.55,1140.0,1114.1,1130.9,7636628,0.0031934711256986,0.0138509121879062,0.0192280529213985,12380048.2,1141.06,1186.501,0,0.0521235501110649,46.26239037497666,29.31236011247656,0.3207180122026702,0.0235210893978248,0.3442391016004951,1,RELIANCE,1
2021-12-27,1125.5,1133.35,1119.1,1129.65,3889946,-0.0011053143514014,0.0407683803206191,0.0108493716150368,11519745.8,1139.3625,1183.406,0,0.2912280497383889,46.00138167981293,28.23647724729966,0.322179436108529,0.0224405789403798,0.3446200150489089,0,RELIANCE,1
2021-12-28,1132.2,1146.15,1131.0,1143.1,6172648,0.011906342672509,0.0377195769597384,0.0104573064952556,10879019.2,1139.1974999999998,1180.528,1,0.7194718997048118,49.3150059400192,27.398157443921114,0.3066223427521652,0.0339427871577289,0.3405651299098941,0,RELIANCE,1
2021-12-29,1139.55,1152.9,1135.3,1145.0,14936594,0.0016621467938064,0.0153409594750375,0.0052258883196601,11465658.8,1137.6574999999998,1177.619,1,0.3096590733148255,49.78379824483105,26.698289055069612,0.3044541484716156,0.0355458515283843,0.3399999999999999,0,RELIANCE,1
2021-12-30,1143.85,1146.2,1117.9,1124.35,28403812,-0.0180349344978166,-0.0026168721724474,0.0109552649075584,13360838.6,1134.71,1174.0659999999998,0,-0.6890459120478487,44.92084463908223,26.8126969797075,0.3284119713612309,0.0178325254591541,0.3462444968203851,1,RELIANCE,1
2021-12-31,1131.0,1136.2,1124.8,1128.65,9177022,0.0038244318939832,-0.0019895658325227,0.0110115843387354,12240250.6,1133.7525,1170.899,0,-0.206140332794698,46.10149658620978,25.743932909728404,0.3233509059495856,0.0215744473486024,0.344925353298188,1,RELIANCE,1
2022-01-03,1127.15,1147.6,1126.5,1145.7,5249840,0.0151065432153456,0.0142079405125481,0.0129496331154038,11378038.4,1134.7375,1168.815,1,0.8791468777655524,50.62125550512802,25.41222341617637,0.3036571528323294,0.0361351139041634,0.3397922667364929,1,RELIANCE,1
2022-01-04,1151.4,1172.9,1145.75,1171.5,10504042,0.0225189840272321,0.0248447204968944,0.0154287658104978,11185456.4,1136.5525,1167.201,1,0.7403314644445074,56.557759755004696,25.53992174359235,0.2749466495945368,0.0573623559539052,0.3323090055484421,0,RELIANCE,1
2022-01-05,1173.4,1180.55,1159.55,1177.0,11274904,0.0046948356807512,0.027947598253275,0.015323234513485,10603039.8,1137.7775,1165.941,1,0.1714285632653021,57.72458622723492,25.21564161905004,0.2689889549702633,0.061767204757859,0.3307561597281223,0,RELIANCE,1
2022-01-06,1168.25,1169.6,1148.1,1151.7,13989686,-0.0214953271028036,0.0243251656512653,0.0166771541820811,11123512.2,1136.825,1163.61,1,-0.7697674060573279,50.94589610541941,25.478810074832182,0.2968655031692279,0.0411565511852045,0.3380220543544325,1,RELIANCE,1
2022-01-07,1158.6,1171.5,1149.35,1161.0,12696686,0.0080750195363374,0.0286625614672395,0.0167150094185428,11629518.0,1136.28,1161.786,1,0.1083521395777851,53.12497797935406,25.241037926629893,0.2864771748492677,0.0488372093023256,0.3353143841515934,1,RELIANCE,1
2022-01-10,1168.6,1171.0,1151.5,1161.95,8953768,0.0008182601205857,0.0141834686218031,0.0159245873051217,12135900.2,1136.9550000000002,1160.255,1,-0.3410256235371405,53.35293233241082,24.830963789013477,0.2854253625371142,0.0496148715521322,0.3350402340892465,1,RELIANCE,1
2022-01-11,1161.0,1179.55,1160.5,1170.3,15691738,0.0071861956194327,-0.0010243277848912,0.0122627840852642,13087809.2,1138.75,1159.485,1,0.4881889507512349,55.40567067985292,24.418037804083934,0.2762539519781252,0.0563957959497564,0.3326497479278817,1,RELIANCE,1
2022-01-12,1177.8,1203.4,1174.8,1201.55,14331522,0.0267025549004529,0.020858113848768,0.0173347027486339,13027302.0,1142.2725,1159.326,1,0.8304195513839278,62.12347835105367,25.03817796093509,0.2430610461487245,0.0809371228829428,0.3239981690316674,0,RELIANCE,1
2022-01-13,1201.6,1211.05,1195.5,1208.3,11481058,0.0056177437476592,0.0491447425544846,0.0099196113514601,11335026.6,1145.4025,1159.654,1,0.4308681394940145,63.40580469765762,24.36045096372544,0.2361168583960936,0.0860713398990317,0.3221881982951253,0,RELIANCE,1
2022-01-14,1208.2,1223.6,1203.8,1210.1,19298730,0.0014896962674832,0.0422911283376399,0.0105998346493584,12347197.4,1150.135,1160.182,1,0.0959595911131453,63.7581690953237,24.034704466316477,0.2342781588298488,0.0874307908437319,0.3217089496735806,0,RELIANCE,1
2022-01-17,1209.6,1222.5,1209.1,1216.4,7781836,0.00520618130733,0.0468608804165411,0.0099827172717284,12600397.0,1156.685,1160.6909999999998,1,0.5074626486968274,65.02745592529584,23.275082718722444,0.2278855639592237,0.0921571851364683,0.3200427490956921,0,RELIANCE,1
2022-01-18,1217.6,1221.2,1199.0,1201.9,6018120,-0.011920420914173,0.027001623515338,0.0138669521292614,12151804.8,1161.7025,1160.881,1,-0.7072071753510185,59.83341275483204,23.19829109595656,0.2426990598219484,0.0812047591313754,0.3239038189533238,0,RELIANCE,1
2022-01-19,1205.8,1211.5,1195.8,1201.8,9446404,-8.320159747077227e-05,0.0002080645832467,0.0071233191177435,11968954.8,1165.4074999999998,1160.88,1,-0.2547770538358557,59.79793863033658,22.662698874816808,0.2428024629722083,0.0811283075386919,0.3239307705109003,0,RELIANCE,1
2022-01-20,1191.5,1196.25,1170.05,1180.75,15971894,-0.0175153935763021,-0.0228006289828684,0.0096700149672307,12167175.6,1168.08,1160.189,1,-0.410305327850941,52.71319650517476,23.311791812329894,0.2649587126826169,0.0647469828498835,0.3297056955325005,0,RELIANCE,1
2022-01-21,1168.6,1192.6,1168.6,1180.95,12915988,0.0001693838661867,-0.0240889182712171,0.0094795060485379,12189105.8,1170.5825,1159.458,1,0.5145833118923676,52.77045160889515,23.360949540020616,0.2647444853719461,0.0649053727930903,0.3296498581650365,0,RELIANCE,1
2022-01-24,1179.6,1193.8,1122.45,1133.3,21176066,-0.0403488716711123,-0.0683163433081224,0.0166235993128348,13411335.6,1170.765,1157.406,0,-0.648913796090907,40.26235966304446,26.78873885859057,0.3179211153269213,0.0255889879114091,0.3435101032383305,0,RELIANCE,1
2022-01-25,1119.8,1138.4,1098.6,1131.1,23733652,-0.0019412335656932,-0.0589067310092354,0.0175024648600941,14215527.0,1170.1650000000002,1155.456,0,0.2839195908562892,39.793378364635416,27.718114654405536,0.3204844841304924,0.0236937494474405,0.344178233577933,0,RELIANCE,1
2022-01-27,1113.3,1122.9,1101.45,1114.35,19386126,-0.0148085934046503,-0.0727658512231652,0.0161980635743096,14720987.4,1168.6325000000002,1153.743,0,0.0489510466689466,36.324181453691885,27.85610646480513,0.340332929510477,0.0090187104590119,0.3493516399694889,1,RELIANCE,1
2022-01-28,1127.15,1132.35,1109.7,1113.3,14203012,-0.0009422533315385,-0.05712470887148,0.0171914740839715,14993182.8,1168.08,1152.5220000000002,0,-0.611479001700716,36.11164930403496,27.48424171731904,0.341597053804006,0.0080840743734842,0.3496811281774903,1,RELIANCE,1
2022-01-31,1124.9,1146.9,1123.0,1137.45,11758936,0.0216922662355161,-0.0368347516829671,0.0226841967915862,14239203.4,1168.52,1151.695,0,0.5251045805395533,44.198626307855015,27.921081594653405,0.3131126642929358,0.0291441382038771,0.342256802496813,0,RELIANCE,1
2022-02-01,1147.65,1153.65,1118.6,1133.7,12782280,-0.0032968482131082,0.0003529515573987,0.0132785103974861,14739247.8,1167.92,1151.837,0,-0.3980028417117584,43.282458001883526,28.430290052178176,0.3174561171385727,0.0259327864514422,0.3433889035900149,0,RELIANCE,1
2022-02-02,1147.2,1147.2,1132.0,1136.0,9700302,0.0020287554026638,0.0043320661303156,0.0132415421548386,15107466.0,1166.145,1151.815,0,-0.7368420567867077,44.04851200162553,27.48526933416545,0.3147887323943661,0.0279049295774648,0.3426936619718309,0,RELIANCE,1
2022-02-03,1140.0,1144.5,1118.7,1121.3,9269544,-0.0129401408450704,0.0062368196706601,0.0127015312299399,15089780.0,1163.36,1151.827,0,-0.7248061734571281,40.3018765860112,27.36489295315363,0.3320253277445821,0.0151609738696156,0.3471863016141978,0,RELIANCE,1
2022-02-04,1115.7,1119.3,1106.2,1111.1,10710790,-0.0090965843217694,-0.0019761070690739,0.0135574195354976,14563669.6,1161.33,1150.2859999999998,0,-0.3511450113629891,37.89340595542123,26.488829170785504,0.3442534425344253,0.0061200612006119,0.3503735037350373,0,RELIANCE,1
2022-02-07,1116.2,1123.25,1098.6,1104.3,10375002,-0.0061200612006119,-0.0291441382038771,0.0056892572935734,14309571.0,1158.495,1149.375,0,-0.4827586011051296,36.33446977202984,26.357484230015118,0.3525310151227021,0.0,0.3525310151227021,1,RELIANCE,1
2022-02-08,1110.8,1124.8,1100.95,1122.9,11678726,0.0168432491170877,-0.0095263297168562,0.0118133366902073,13359837.0,1156.5425,1148.561,0,0.5073375049334455,43.215920430061146,26.178378213585457,0.3301273488289249,0.0165642532727759,0.3466916021017008,0,RELIANCE,1
2022-02-09,1130.1,1137.75,1123.8,1136.0,11122308,0.011666221391041,0.0,0.013298694725959,12098702.6,1154.8275,1148.353,0,0.4229390377821529,47.51846340436921,25.36920834118649,0.3147887323943661,0.0279049295774648,0.3426936619718309,0,RELIANCE,1
2022-02-10,1141.8,1141.8,1127.2,1134.8,12069580,-0.001056338028169,0.0120395968964595,0.0113045155270418,11367048.0,1151.49,1147.533,0,-0.479452021955344,47.16591276758798,24.599979173958875,0.3161790623898484,0.026876982728234,0.3430560451180824,0,RELIANCE,1
2022-02-11,1131.1,1136.45,1117.2,1132.6,15438238,-0.0019386676066267,0.0193501935019351,0.0098348438576693,11490570.6,1147.7050000000002,1146.519,0,0.0779220738741779,46.484989815650174,24.21783780439038,0.3187356524810171,0.0249867561363234,0.3437224086173406,0,RELIANCE,1
2022-02-14,1115.4,1122.4,1102.4,1114.55,10380004,-0.0159367826240508,0.0092818980349542,0.0128481972026857,11352677.4,1142.9275,1145.854,0,-0.0424999978750069,41.2262383250117,24.64513510407677,0.3400924139787358,0.0091965367188551,0.3492889506975909,1,RELIANCE,1
2022-02-15,1120.6,1155.2,1113.2,1152.4,10857422,0.0339598941276748,0.0262712619111229,0.0187464198692794,11160191.6,1139.7275000000002,1146.382,1,0.7571428391156511,53.18592310389856,25.884768310928425,0.2960777507809786,0.0417389795209997,0.3378167303019784,0,RELIANCE,1
2022-02-16,1158.15,1159.6,1141.9,1150.0,10063564,-0.00208261020479,0.0123239436619717,0.0185940166811493,11196517.8,1137.1325000000002,1146.678,1,-0.4604519513869052,52.45701983024094,25.300142003004957,0.2987826086956521,0.0397391304347826,0.3385217391304347,0,RELIANCE,1
2022-02-17,1153.4,1170.0,1148.6,1164.6,12446024,0.0126956521739129,0.0262601339443073,0.0189339614233911,11514165.8,1135.2725,1146.92,1,0.5233644615250144,56.37394636290718,25.021560431361756,0.2825004293319595,0.0517774343122101,0.3342778636441696,0,RELIANCE,1
2022-02-18,1165.0,1170.7,1153.45,1155.5,6560792,-0.0078138416623733,0.0202189652127848,0.0196666893925628,11099166.0,1134.01,1146.615,1,-0.5507246057550953,53.419783927904106,24.46644897197877,0.2926006057983556,0.0443098225876244,0.33691042838598,0,RELIANCE,1
2022-02-21,1149.55,1161.7,1136.5,1143.8,10755286,-0.0101254868022501,0.0262437755147817,0.0183064404783891,11137194.4,1132.1525,1146.053,1,-0.2281745941200553,49.80596455744097,24.51884547398029,0.3058226962755726,0.0345340094422101,0.3403567057177828,0,RELIANCE,1
2022-02-22,1121.4,1141.9,1118.65,1138.6,13067356,-0.004546249344291,-0.0119750086775426,0.0089662619795026,11276057.4,1132.4175,1145.856,1,0.7397849144178453,48.243865474573326,24.563927940124547,0.3117864043562269,0.0301247145617424,0.3419111189179694,0,RELIANCE,1
2022-02-23,1144.4,1146.95,1128.6,1131.5,7078506,-0.0062357280871244,-0.016086956521739,0.0091234527600696,10871677.2,1132.4375,1145.798,0,-0.7029972368938833,46.11705647031972,24.12007594440137,0.3200176756517895,0.0240388864339372,0.3440565620857269,0,RELIANCE,1
2022-02-24,1098.6,1115.2,1069.2,1075.1,24059436,-0.0498453380468405,-0.0768504207453203,0.0191908084072725,12070662.8,1130.475,1144.678,0,-0.5108695541115315,33.48778594521323,26.84721337694413,0.3892661147800205,0.0,0.3892661147800205,1,RELIANCE,1
2022-02-25,1086.7,1100.0,1084.85,1088.5,14108468,0.0124639568412241,-0.0579835569017741,0.0230351265216536,11937685.8,1129.235,1143.534,0,0.1188118733457472,37.84307126543298,26.70812670716241,0.3721635277905373,0.0028479559026181,0.3750114836931555,0,RELIANCE,1
2022-02-28,1069.0,1128.3,1069.0,1124.55,20622682,0.0331189710610932,-0.0168298653610771,0.0306229495544569,12961953.6,1128.59,1143.716,0,0.936762210172644,47.75474914547144,29.03611765665081,0.3281757147303366,0.0180072028811524,0.346182917611489,0,RELIANCE,1
2022-03-02,1112.6,1144.3,1110.1,1143.15,20791498,0.0165399493130586,0.0039961356051292,0.0317880784301114,13955361.2,1129.0625,1144.871,1,0.8932748276820268,52.00708105555871,29.404966395461468,0.3065651926693782,0.0339850413331584,0.3405502340025367,0,RELIANCE,1
2022-03-03,1143.85,1150.9,1129.6,1133.5,9864004,-0.0084415868433714,0.0017675651789659,0.0319322000297262,13935405.2,1128.9375,1145.51,1,-0.4859154701448052,49.74489705931234,28.82604022435709,0.3176885752095279,0.0257609175121306,0.3434494927216585,0,RELIANCE,1
2022-03-04,1121.45,1126.8,1105.9,1108.35,10463314,-0.0221879135421262,0.0309273555948284,0.0217427213483115,13737134.2,1128.29,1145.123,0,-0.6267942283830619,44.332573534653726,28.73846592261729,0.3475887580637885,0.0036540803897685,0.3512428384535571,0,RELIANCE,1
2022-03-07,1086.0,1101.95,1059.0,1067.4,17413548,-0.0369468128298821,-0.0193844740468533,0.0284379168024492,14822409.8,1126.105,1143.925,0,-0.4330616895678277,37.229819944499,30.21071835671605,0.3992879895072135,0.0018268690275436,0.4011148585347572,0,RELIANCE,1
2022-03-08,1054.0,1070.45,1039.0,1065.45,20614866,-0.0018268690275435,-0.0525543550753634,0.0202893689443284,15808367.8,1124.1625,1142.616,0,0.3640699407290966,36.926426304122025,30.29923847409348,0.4018489839973718,0.0,0.4018489839973718,1,RELIANCE,1
2022-03-09,1065.7,1128.1,1064.8,1122.0,19767446,0.0530761650007038,-0.0185015089883218,0.0342627104783523,16478376.8,1124.1174999999998,1142.463,0,0.8894154677817461,49.72238633761304,32.65643572594394,0.3311942959001782,0.0157754010695187,0.3469696969696969,0,RELIANCE,1
2022-03-10,1143.85,1146.2,1124.8,1140.15,17410820,0.0161764705882354,0.005866784296427,0.0350917267973257,17511608.2,1124.325,1142.404,1,-0.1728971881823651,53.01693186947141,32.05240460266224,0.3100030697715211,0.0314432311537956,0.3414463009253168,0,RELIANCE,1
2022-03-11,1132.4,1149.1,1132.4,1143.4,11869074,0.0028505021269131,0.0316235846077503,0.0325312033185674,16292572.0,1124.755,1142.372,1,0.6586825952884745,53.60320535114597,30.95580427390064,0.3062795172293159,0.0341962567780305,0.3404757740073464,0,RELIANCE,1
2022-03-14,1137.6,1155.5,1131.45,1152.8,8076422,0.0082210949798844,0.0800074948472924,0.0219399150339642,15689367.4,1125.765,1142.941,1,0.6320166057373583,55.339069831374005,30.462532540050585,0.2956280360860513,0.0420714781401804,0.3376995142262317,0,RELIANCE,1
2022-03-15,1157.15,1157.15,1115.65,1126.4,15421196,-0.0229007633587785,0.057205875451687,0.027474639457116,15169218.8,1126.3575,1142.896,1,-0.7409638375671365,49.71354171550799,31.25092307290411,0.325994318181818,0.019620028409091,0.345614346590909,1,RELIANCE,1
2022-03-16,1135.25,1147.6,1132.9,1145.4,10796570,0.0168678977272727,0.0208556149732621,0.0162507226160032,14169726.0,1126.0075,1142.89,1,0.690476143505039,53.38619834107042,30.53299999626809,0.3039986031080843,0.0358826610790991,0.3398812641871834,1,RELIANCE,1
2022-03-17,1159.45,1190.25,1151.0,1182.8,20743384,0.0326523485245326,0.0374073586808751,0.0204128333595145,15257664.0,1127.6474999999998,1143.116,1,0.5949044434419227,59.63550062113477,31.555642853677508,0.2627663172133919,0.0663679404802164,0.3291342576936084,1,RELIANCE,1
2022-03-21,1164.8,1183.9,1162.4,1176.0,11619290,-0.0057490700033817,0.0285114570578974,0.0212515990155302,15373261.6,1128.2175,1143.096,1,0.5209302083288296,58.11007704853568,30.8373826498434,0.2700680272108843,0.060969387755102,0.3310374149659864,1,RELIANCE,1
