date,open,high,low,close,volume,returns_1d,returns_5d,volatility_5d,avg_volume_10d,sma_20,sma_50,above_20ma,candle_body_ratio,rsi_14,atr_14,resistance_distance,support_distance,sr_band_width,label,symbol
2021-09-15,1693.25,1715.1,1690.2,1711.45,4062344,0.01500459626960815,0.002812527466088399,0.008625081967672988,4995398.5,1711.155,1650.6889999999999,1,0.7309236654247582,56.54478888651556,26.702721540997107,0.12448508574600482,0.20216775249057817,0.326652838236583,0,INFY
2021-09-16,1715.2,1719.25,1691.45,1702.25,3246568,-0.005375558736743669,0.0053152222058172605,0.00807250502126105,4539857.9,1709.185,1653.155,0,-0.46582732137312033,53.60845879258808,26.781098573783026,0.13056249082097224,0.197855779115876,0.32841826993684825,0,INFY
2021-09-17,1697.0,1718.0,1684.45,1691.3,7454864,-0.006432662652371857,-0.0001773468905178488,0.008760638296112119,4602339.3,1707.0775,1655.737,0,-0.16989567302844652,50.262884540295474,27.264591532798523,0.1378821025246852,0.1926624490037249,0.33054455152841006,0,INFY
2021-09-20,1685.0,1707.7,1677.95,1687.85,5660743,-0.0020398510021877314,-0.0023937584963651393,0.008805104545241969,4634499.7,1704.8224999999998,1658.2020000000002,0,0.09579831610761656,49.2206290995599,27.4421207090272,0.14020795686820517,0.19101223449951113,0.3312201913677163,1,INFY
2021-09-21,1700.0,1726.75,1684.65,1718.45,4672222,0.01812957312557395,0.019156065593215255,0.011767172515555665,4614119.3,1703.8075000000001,1661.356,1,0.4382422698754826,57.61561002690679,28.48911208695382,0.11990456516046434,0.2054176729029067,0.325322238063371,0,INFY
2021-09-22,1717.0,1738.9,1713.05,1716.9,4553892,-0.0009019756175623339,0.0031844342516580415,0.01002057279263323,4717474.4,1703.61,1664.4360000000001,1,-0.0038684718039240507,57.10065600973136,28.30060408074284,0.12091560370435081,0.2047003319937096,0.3256159356980604,1,INFY
2021-09-23,1732.0,1745.0,1721.1,1742.55,3826090,0.01493971693167917,0.02367454839183436,0.011022040961068043,4641593.8,1703.9600000000003,1668.33,1,0.441422575672692,62.99492474193081,28.28627521783263,0.10441594215374024,0.21640698975639144,0.32082293191013167,0,INFY
2021-09-24,1758.0,1788.0,1752.45,1763.85,8280446,0.012223465610742945,0.042895997161946475,0.00932126586262751,5136471.0,1705.7675,1672.708,1,0.16455695739642642,67.04428932520148,29.51225555941602,0.09107917339909861,0.22586954673016407,0.3169487201292627,0,INFY
2021-09-27,1768.75,1769.0,1718.1,1721.15,5045337,-0.024208407744422566,0.019729241342536508,0.017368683099233923,5174767.3,1706.3850000000002,1675.5929999999998,1,-0.9351669757334549,54.23230003697702,31.03995159088631,0.11814775005083804,0.2066641489701653,0.3248118990210034,0,INFY
2021-09-28,1710.0,1710.0,1675.0,1687.1,6557197,-0.019783284431920678,-0.01824318426488991,0.017944171341512775,5335970.3,1705.8375,1677.7190000000003,0,-0.6542856955918399,46.587016471630896,32.119240762965866,0.14071483610930005,0.1906525991346096,0.33136743524390966,0,INFY
2021-09-29,1659.25,1701.4,1655.0,1692.25,7792548,0.0030525754252861415,-0.014357271827130313,0.018175509250314997,5708990.7,1705.1275,1680.455,0,0.7112068812239882,47.78595714047833,33.1392949941826,0.1372433151130152,0.19311567439799082,0.330358989511006,1,INFY
2021-09-30,1703.0,1703.0,1670.1,1675.2,6914031,-0.010075343477618515,-0.03865025393819399,0.01530294881878052,6075737.0,1705.0,1683.125,0,-0.8449847767481794,44.24502852356081,33.122202494598135,0.1488180515759312,0.18490329512893983,0.333721346704871,0,INFY
2021-10-01,1665.1,1678.95,1661.25,1665.15,5733906,-0.005999283667621702,-0.05595713921251799,0.010887310472100328,5903641.2,1703.8024999999998,1685.427,0,0.002824858597475885,42.25735280835675,32.02061660212684,0.15575173407801093,0.1799837852445726,0.3357355193225835,1,INFY
2021-10-04,1672.5,1688.0,1665.4,1678.75,2947154,0.008167432363450633,-0.02463469192109935,0.010994341739639658,5632282.3,1702.7075,1687.1979999999999,0,0.2765486603297064,45.80543994735285,31.365572559117776,0.14638868205510053,0.18662695457930004,0.3330156366344006,0,INFY
2021-10-05,1671.0,1702.95,1663.0,1692.8,4373310,0.008369322412509206,0.003378578626044737,0.008383078924019119,5602391.1,1700.8275,1689.245,0,0.5456820889691575,49.27326064115973,31.978745947752223,0.13687381852551989,0.19337783553875232,0.3302516540642722,0,INFY
2021-10-06,1702.1,1709.0,1670.0,1673.55,4271698,-0.011371691871455591,-0.011050376717388066,0.009743820059497107,5574171.7,1699.1725,1690.6380000000001,0,-0.7320512632807358,45.02247327859128,32.48026409434135,0.14995070359415616,0.18409966836963337,0.3340503719637895,1,INFY
2021-10-07,1687.0,1704.2,1676.65,1691.0,5476108,0.01042693675121753,0.009431709646609443,0.009904244792110758,5739173.5,1699.06,1692.4070000000002,0,0.14519055734335568,49.29294497036852,32.349530944745545,0.13808397397989355,0.1925192193968066,0.33060319337670013,0,INFY
