date,open,high,low,close,volume,returns_1d,returns_5d,volatility_5d,avg_volume_10d,sma_20,sma_50,above_20ma,candle_body_ratio,rsi_14,atr_14,resistance_distance,support_distance,sr_band_width,label,symbol
2021-09-15,36.88,37.85,36.69,37.66,57565856,0.025040827436036972,0.03603851444291606,0.010656821431386108,36995323.2,35.988,37.5828,1,0.6724132134368778,59.35800887804754,0.8379476158808332,2.2360594795539037,0.14843335103558145,2.3844928305894855,1,PNB
2021-09-16,37.71,40.77,37.42,40.62,190657378,0.07859798194370682,0.11013938234490284,0.03362290774856696,51910570.3,36.233,37.573,1,0.8686564571174741,74.51027822358849,1.0173799290322023,2.000246184145741,0.21048744460856716,2.2107336287543085,0,PNB
2021-09-17,41.5,41.55,38.24,38.63,135078081,-0.04899064500246175,0.05864620443957258,0.04604442329694628,61827288.1,36.391000000000005,37.5322,1,-0.8670692244503858,58.67281328715799,1.1811385055299017,2.154801967382863,0.16981620502200367,2.324618172404867,0,PNB
2021-09-20,38.39,38.39,36.93,37.03,49454941,-0.04141858659073261,0.013409961685823868,0.05215425782104342,61412359.0,36.5125,37.4622,1,-0.9315062112971146,49.55290997070164,1.2182000408491949,2.291115311909263,0.13394544963543076,2.4250607615446937,0,PNB
2021-09-21,37.12,37.37,36.3,37.03,45279748,0.0,0.007893304300489845,0.05216623446146419,62913841.7,36.6075,37.405,1,-0.08411207092329473,49.55290997070164,1.2076143236456809,2.291115311909263,0.13394544963543076,2.4250607615446937,1,PNB
2021-09-22,37.08,37.46,36.93,37.08,27417221,0.0013502565487442109,-0.015400955921402004,0.05067830427305943,62559298.8,36.695,37.3496,1,0.0,49.83550799983604,1.1592133005281322,2.2866774541531827,0.1351132686084142,2.421790722761597,1,PNB
2021-09-23,37.42,37.9,37.32,37.42,31335371,0.009169363538295672,-0.07877892663712449,0.02704169478811951,60978920.5,36.795,37.303000000000004,1,0.0,51.812307993666444,1.1349837790618371,2.256814537680385,0.14297167290219137,2.3997862105825765,0,PNB
2021-09-24,37.9,37.9,36.69,36.83,33176080,-0.015766969535008113,-0.046595909914574296,0.02009014152926204,62291450.7,36.897,37.2446,0,-0.8842967898373635,48.25846989997412,1.1403420805574203,2.3089872386641326,0.12924246538148243,2.4382297040456153,1,PNB
2021-09-27,37.08,37.56,36.98,37.27,33799535,0.011946782514254739,0.006481231433972612,0.010819506464295154,63543907.7,37.004,37.199,1,0.3275856420937258,50.95994516304187,1.1110319319461763,2.2699221894284944,0.13952240407834726,2.409444593506842,1,PNB
2021-09-28,37.32,38.58,37.27,38.05,87295894,0.02092836061175185,0.02754523359438288,0.01380725029104188,69106010.5,37.1205,37.1758,1,0.5572514830141349,55.40497563687417,1.1252439368071634,2.2028909329829176,0.15716162943495393,2.360052562417872,1,PNB
