date,open,high,low,close,volume,returns_1d,returns_5d,volatility_5d,avg_volume_10d,sma_20,sma_50,above_20ma,candle_body_ratio,rsi_14,atr_14,resistance_distance,support_distance,sr_band_width,label,symbol
2021-09-15,27.65,28.2,27.5,27.95,11351765,0.0126811594202898,0.023809523809523725,0.0064986575302299334,17391379.9,26.985000000000003,26.449,1,0.4285708163274067,68.31416092649626,0.5647937256817153,2.5037567084078716,0.023255813953488323,2.52701252236136,0,NHPC
2021-09-16,27.8,28.25,27.7,28.1,8689658,0.005366726296959001,0.02181818181818196,0.006360902850497221,7669819.3,27.0825,26.485,1,0.545453553720812,69.99476656849673,0.5637370309901643,2.4850533807829183,0.028469750889679738,2.513523131672598,0,NHPC
2021-09-17,28.15,28.15,27.15,27.7,8478012,-0.014234875444839923,0.010948905109489093,0.010257046639053939,6066835.2,27.1575,26.516,1,-0.44999955000044933,60.74252687770536,0.594898671633724,2.535379061371841,0.014440433212996338,2.549819494584838,1,NHPC
2021-09-20,27.65,28.0,27.45,27.95,5160370,0.00902527075812265,0.0126811594202898,0.010496862086035822,5839728.6,27.2425,26.543000000000003,1,0.545453553720812,63.94992030930038,0.5916916236598866,2.5037567084078716,0.023255813953488323,2.52701252236136,0,NHPC
2021-09-21,28.1,28.1,27.25,27.45,3057872,-0.017889087656529523,-0.005434782608695676,0.014041172264497347,5592109.6,27.305,26.569000000000003,1,-0.7647049827000215,54.38045992605679,0.6101422219698948,2.567577413479053,0.005464480874316888,2.5730418943533704,0,NHPC
2021-09-22,27.7,27.7,27.2,27.3,2010083,-0.005464480874316835,-0.023255813953488302,0.011780852269622595,5032119.5,27.355,26.593000000000004,0,-0.7999984000031971,51.87266543652923,0.6022749204006166,2.5871794871794873,0.0,2.5871794871794873,1,NHPC
2021-09-23,27.4,28.1,27.25,27.75,8964666,0.016483516483516425,-0.01245551601423489,0.014802786003791457,5726994.6,27.422500000000003,26.628,1,0.4117642214538581,58.11333001129241,0.6199695689434298,2.5290090090090094,0.01621621621621619,2.5452252252252254,1,NHPC
2021-09-24,27.75,28.2,27.75,27.95,6112661,0.007207207207207134,0.00902527075812265,0.013578058294930872,6054704.0,27.5,26.665,1,0.4444434567923174,60.561075502423236,0.6078288854474705,2.5037567084078716,0.023255813953488323,2.52701252236136,0,NHPC
2021-09-27,28.05,28.1,27.35,27.75,2639851,-0.007155635062611743,-0.007155635062611743,0.013373807790895111,5958307.7,27.5625,26.7,1,-0.39999946666737873,56.9754659742237,0.6179839650583655,2.5290090090090094,0.01621621621621619,2.5452252252252254,1,NHPC
2021-09-28,27.8,28.9,27.7,28.3,15391270,0.01981981981981984,0.030965391621129434,0.012315593472494574,7185620.8,27.642500000000002,26.744,1,0.4166663194447341,63.39404047511213,0.6595565389827679,2.4604240282685517,-0.022968197879858605,2.437455830388693,1,NHPC
2021-09-29,28.9,29.55,28.4,29.3,49407780,0.035335689045936425,0.07326007326007322,0.015719264365539887,10991222.3,27.76,26.811999999999998,1,0.34782578449931906,71.66959623175981,0.7017310719125701,2.3423208191126283,0.0,2.3423208191126283,1,NHPC
2021-09-30,29.7,30.1,29.4,29.85,16721645,0.018771331058020424,0.07567567567567579,0.01583023141157736,11794421.0,27.892500000000002,26.888999999999996,1,0.21428540816370478,75.01516004898892,0.7087502810616723,2.280737018425461,0.018425460636515935,2.2991624790619767,0,NHPC
2021-10-01,29.8,29.8,28.8,29.1,8758023,-0.025125628140703515,0.04114490161001805,0.024132076880519732,11822422.1,27.945000000000004,26.958000000000002,1,-0.6999993000006993,63.92863933902669,0.7331252609858385,2.3652920962199318,0.005154639175257805,2.370446735395189,1,NHPC
2021-10-04,29.5,29.9,29.35,29.7,5360130,0.020618556701030855,0.07027027027027022,0.022838565335591098,11842398.1,28.044999999999998,27.032000000000004,1,0.3636357024805415,68.00275612611199,0.7379020280582784,2.2973063973063974,0.01346801346801342,2.3107744107744113,1,NHPC
2021-10-05,29.9,30.2,29.8,30.1,13082841,0.013468013468013629,0.06360424028268552,0.022601270302849443,12844895.0,28.182499999999997,27.113000000000003,1,0.49999875000313393,70.4027786327702,0.7209090260541158,2.2534883720930234,0.026578073089701018,2.2800664451827246,0,NHPC
2021-10-06,30.25,30.35,30.0,30.25,11816465,0.004983388704318914,0.03242320819112621,0.01871459045812139,13825533.2,28.330000000000002,27.203000000000003,1,0.0,71.2729595984332,0.6944155241931076,2.2373553719008266,0.031404958677685925,2.268760330578513,1,NHPC
