date,open,high,low,close,volume,returns_1d,returns_5d,volatility_5d,avg_volume_10d,sma_20,sma_50,above_20ma,candle_body_ratio,rsi_14,atr_14,resistance_distance,support_distance,sr_band_width,label,symbol
2021-09-15,758.8,788.0,730.45,736.45,42781400,-0.015046141500601795,0.12024642531183471,0.041919581256761616,30719866.0,587.0,521.609,1,-0.3883579428608512,86.06834688091011,28.180757418982278,0.31495688777242165,0.18548441849412725,0.5004413062665489,1,IRCTC
2021-09-16,748.95,759.75,736.45,753.95,18011055,0.02376264512186843,0.14356135295009875,0.0403458247714598,32063489.0,598.0024999999999,527.994,1,0.21459226546814353,87.15787410322856,27.83213188905497,0.28443530738112593,0.20439021155249024,0.4888255189336162,0,IRCTC
2021-09-17,764.0,803.95,758.15,772.7,61620795,0.024869023144770797,0.17253414264036415,0.03739037128653203,36994159.5,609.4475,534.7719999999999,1,0.1899563277302119,88.22079135167648,29.41555103983676,0.2532677623916137,0.223696130451663,0.4769638928432767,0,IRCTC
2021-09-20,769.75,769.75,736.05,741.6,23477555,-0.04024847935809506,0.0792403405370008,0.04864975782284596,38466141.5,620.065,540.85,1,-0.8353115479136022,76.85776342510047,29.932297394134142,0.3058252427184465,0.19114077669902912,0.49696601941747565,0,IRCTC
2021-09-21,745.75,769.95,710.0,724.9,26517155,-0.022518878101402406,-0.030493513441219866,0.02900966262506168,38587600.0,630.77,546.572,1,-0.3477898190527137,71.52991798565802,32.07641900883885,0.3359084011587805,0.17250655262794862,0.5084149537867292,1,IRCTC
2021-09-22,734.8,750.0,728.1,734.25,14540470,0.012898330804248959,-0.0029873039581778116,0.029479790973340067,34263991.5,641.835,552.42,1,-0.025114154104374474,72.6721369611285,31.57810336535036,0.31889683350357506,0.18304392236976502,0.5019407558733401,0,IRCTC
2021-09-23,748.8,751.8,736.0,738.8,7153935,0.006196799455226332,-0.020094170700974967,0.02683078194087629,30542988.0,652.41,558.144,1,-0.6329113523473846,73.23488531118308,30.576095982111042,0.310774228478614,0.18807525717379525,0.4988494856524093,0,IRCTC
2021-09-24,744.0,747.2,728.0,737.85,7698190,-0.0012858689767188958,-0.0451015918208878,0.02196141274637643,28480199.5,663.085,563.803,1,-0.3203124833170562,72.89735156450891,29.76351769767454,0.3124618824964423,0.18702988412278918,0.49949176661923145,1,IRCTC
2021-09-27,747.0,773.0,740.2,767.0,18612320,0.039506674798400754,0.03425026968716294,0.022539581272799564,27952200.0,674.9475,570.077,1,0.6097560789708522,76.47951290837199,30.14826643355493,0.2625814863102998,0.2179269882659713,0.4805084745762711,1,IRCTC
2021-09-28,779.0,795.0,756.4,773.1,32886570,0.007953063885267397,0.06649192992136843,0.01564001940148835,25329944.5,686.625,576.466,1,-0.15284973697280407,77.15982592445118,30.75196168830101,0.2526193247962747,0.2240977881257276,0.47671711292200225,0,IRCTC
2021-09-29,771.8,771.8,751.1,754.05,12895755,-0.024641055490880914,0.026966292134831482,0.02300802947959765,22341380.0,696.8075,581.84,1,-0.8574878812807815,70.31933814187329,30.126821567708078,0.28426496916650096,0.20449572309528538,0.4887606922617863,1,IRCTC
2021-09-30,764.0,776.0,755.45,759.7,14624460,0.007492871825475866,0.02828911748781815,0.023024490720080247,22002720.5,707.33,587.336,1,-0.20924573191018161,71.13663704155596,29.542762884300362,0.274713702777412,0.21041200473871266,0.4851257075161247,0,IRCTC
2021-10-01,755.4,764.2,746.65,758.7,7999080,-0.0013163090693695256,0.028257775970725874,0.023026838334463957,16640549.0,716.9649999999999,592.987,1,0.18803417731999303,70.76521863590933,28.6861369639932,0.2763938315539738,0.20937129300118626,0.4857651245551601,1,IRCTC
2021-10-04,762.5,812.95,761.7,801.8,26394340,0.05680769737709235,0.04537157757496724,0.029693240914383943,16932227.5,728.355,599.562,1,0.76682925333016,76.46804399865293,30.51212718085083,0.20778248939885263,0.251870790720878,0.45965328011973056,1,IRCTC
2021-10-05,817.0,841.7,801.0,833.2,36846475,0.03916188575704682,0.0777389729659812,0.032497759089036966,17965159.5,739.93,606.925,1,0.398034388254684,79.59151856623785,31.23983238221863,0.16226596255400855,0.28006481036965913,0.4423307729236677,1,IRCTC
2021-10-06,839.8,902.0,836.0,892.65,58581180,0.07135141622659624,0.1838074398249454,0.03118247649136415,22369230.5,751.6925,615.525,1,0.8007575636248858,83.93838308132293,33.92270149777444,0.08485968744748781,0.32801209880692317,0.412871786254411,1,IRCTC
2021-10-07,919.6,953.8,905.0,938.2,43227600,0.051027838458522545,0.23496116888245355,0.02755331937842162,25976597.0,765.6375,625.1070000000001,1,0.38114753317320715,86.33921744068559,35.867508533647694,0.0321892986570027,0.3606373907482413,0.392826689405244,1,IRCTC
2021-10-08,964.8,992.85,944.2,975.3,61367310,0.03954380729055629,0.2854883353103992,0.013394234648820698,31343509.0,781.4525000000001,635.4780000000001,1,0.215827333693169,87.92269908455563,37.209115066958574,-0.007074746231928614,0.38495847431559516,0.37788372808366655,1,IRCTC
2021-10-11,981.0,985.7,950.0,954.5,30074685,-0.021326771249871812,0.19044649538538305,0.03458490153169137,32489745.5,794.82,645.284,1,-0.742296897974876,82.1718171155275,37.1013211336044,0.014562598218962783,0.3715557883708748,0.38611838658983755,0,IRCTC
2021-10-12,953.0,975.4,945.0,963.45,16397000,0.009376636982713515,0.1563250120019204,0.036410693052590516,30840788.5,805.6075,655.2280000000001,1,0.34374998869243634,82.69628298413426,36.622655338346945,0.005137786081270363,0.3773937412424101,0.38253152732368045,1,IRCTC
2021-10-13,970.2,992.0,966.25,985.75,16210660,0.02314598578026872,0.10429619671763857,0.02817231550551948,31172279.0,818.0725,665.067,1,0.6038834716938439,83.96224381217422,36.04603709989359,-0.0176008115647984,0.39147856961704286,0.37387775805224444,1,IRCTC
2021-10-14,1000.8,1118.8,998.0,1092.7,71177100,0.1084960689830079,0.1646770411426135,0.048328033867099905,36827543.0,835.01,677.05,1,0.7607615831062794,88.36046527283031,42.97489159275833,0.030474970257161116,0.45103871144870505,0.48151368170586617,0,IRCTC
2021-10-18,1118.8,1193.4,1115.0,1175.55,39694580,0.07582135993410799,0.20532143955705928,0.05232990586867095,39997093.0,855.1524999999999,690.596,1,0.7238520315835192,90.52761628949462,47.09811362184703,0.0,0.48972821232614516,0.48972821232614516,0,IRCTC
2021-10-19,1235.0,1279.25,999.2,1090.95,74305750,-0.07196631364042361,0.14295442640125722,0.06914731355978937,44788234.0,872.6200000000001,702.523,1,-0.5143724316573024,75.14247218432403,63.73753407742937,-0.03052385535542413,0.4501581190705349,0.41963426371511076,0,IRCTC
2021-10-20,981.9,999.95,875.45,886.85,98333925,-0.18708465099225446,-0.07950594218693241,0.12010784127085933,50936979.0,880.7175000000001,710.31,1,-0.7634538091288847,52.12624081721267,74.57771021475585,0.09195467102666736,0.32361729717539606,0.41557196820206344,1,IRCTC
2021-10-21,888.15,950.0,882.8,914.65,46361195,0.03134690195636236,-0.07212782145574437,0.12073342619939544,49714980.5,889.7375,718.01,1,0.39434523222700524,54.18471580711702,74.05073091370186,0.05876564806210026,0.3441753676269611,0.4029410156890614,0,IRCTC
2021-10-22,925.6,936.0,890.0,924.5,28022520,0.01076914666812434,-0.15393063054818346,0.10373607279870116,48194472.5,899.0224999999998,725.942,1,-0.023913042958412605,54.9242648851493,72.04710727700886,0.04748512709572739,0.3511627906976744,0.3986479177934018,0,IRCTC
2021-10-25,937.0,937.0,792.2,804.45,38866505,-0.1298539751216874,-0.3156820211815745,0.09231463531151557,45944392.0,902.3525,731.7420000000001,0,-0.9154005461643608,45.3219522583757,77.24374247150821,0.20380384113369374,0.254335260115607,0.4581391012493007,1,IRCTC
2021-10-26,813.6,880.0,810.2,837.9,41011205,0.04158120454969216,-0.23195380173243507,0.10465420827140332,47038044.0,905.8975,737.7409999999999,0,0.3481375308289748,48.04739795651048,77.12276086640047,0.1557465091299678,0.28410311493018253,0.4398496240601503,0,IRCTC
2021-10-27,850.1,866.95,806.75,826.05,26793965,-0.01414249910490517,-0.06855725319952644,0.06921427829204604,48077740.5,908.5450000000001,743.6189999999999,0,-0.39950165449332886,47.15075387494536,75.91399223308615,0.17232613037951702,0.2738333030688214,0.44615943344833847,1,IRCTC
2021-10-28,817.0,983.0,810.0,913.5,59298778,0.10586526239331762,-0.001257311539933248,0.08670936112127332,52386552.3,916.5174999999999,751.3710000000001,0,0.557803464983795,53.97658036468613,82.84870707358,0.06009852216748766,0.34334975369458126,0.40344827586206894,0,IRCTC
2021-10-29,822.15,906.45,639.45,845.7,82848030,-0.07422003284072243,-0.08523526230394807,0.09287821198790938,53553645.3,920.8175000000001,757.607,0,0.088202246860666,48.72245780143843,96.50594228261001,0.14508691025186227,0.29070592408655554,0.4357928343384178,0,IRCTC
2021-11-01,874.2,885.0,809.25,855.45,29989312,0.011528910961333905,0.06339735222823051,0.06667224852645959,52583118.5,925.6550000000001,763.84,0,-0.24752474920759407,49.4839817217002,95.02337497670929,0.1320357706470278,0.29879011046817466,0.4308258811152024,0,IRCTC
2021-11-02,868.4,868.8,844.25,848.2,9742650,-0.008475071599742812,0.012292636352786879,0.06526159945083806,46126808.5,927.9750000000001,770.2189999999999,0,-0.8228105571156583,48.90240814158108,89.98956247837292,0.1417118604102805,0.29279651025701486,0.43450837066729536,0,IRCTC
2021-11-03,840.0,848.9,815.1,819.85,10088006,-0.03342372082056122,-0.007505598934689051,0.06715212113924225,37302216.6,927.3075000000001,776.4,0,-0.5961538285161591,46.59624163705365,85.97602230134628,0.18119168140513503,0.2683417698359456,0.44953345124108063,0,IRCTC
2021-11-04,828.25,828.25,820.0,822.25,2229843,0.002927364761846629,-0.09989053092501365,0.034539888837711114,32889081.4,923.7875,782.5859999999999,0,-0.7272726391184681,46.82486042315204,80.43487785125012,0.17774399513529945,0.27047734873821827,0.44822134387351775,0,IRCTC
2021-11-08,819.0,840.0,779.85,832.85,11974709,0.012891456369717336,-0.015194513420834888,0.01906764393230588,31284300.3,918.5199999999999,788.6970000000001,0,0.23025768528249949,47.88600310173659,78.98595800473224,0.16275439755057927,0.279762262112025,0.44251665966260423,0,IRCTC
2021-11-09,835.0,858.0,834.0,856.0,9656004,0.0277961217506153,0.0006429364661872938,0.023107176449029168,28363250.2,912.555,795.33,0,0.8749999635416682,50.22230899458564,75.14053243296566,0.13130841121495324,0.29924065420560747,0.4305490654205607,1,IRCTC
2021-11-10,856.0,866.0,847.0,849.85,6275409,-0.0071845794392523255,0.0019452959207733045,0.022990970028438702,24889670.6,907.3225,801.732,0,-0.3236841934903044,49.58632519984797,71.13049440203955,0.1394952050361828,0.29416955933400013,0.4336647643701829,0,IRCTC
2021-11-11,849.0,856.0,835.0,847.3,4924717,-0.003000529505206906,0.03348173446362135,0.014004410874489543,22702745.8,901.515,807.887,0,-0.08095237709750801,49.30751271474784,67.54974480189387,0.14292458397261895,0.29204532042959985,0.4349699044022188,1,IRCTC
2021-11-12,853.0,876.0,847.0,864.85,9255302,0.020712852590581976,0.05180906050471279,0.015032097462170381,17698398.2,895.4699999999999,814.176,0,0.4086206755648051,51.33558497156753,64.7961916017586,0.11973174538937383,0.30641151644793896,0.42614326183731277,1,IRCTC
2021-11-15,877.95,923.0,869.0,903.4,21402501,0.044574203619124564,0.08470913129615165,0.021648958778727537,11553845.3,886.0049999999999,821.2589999999999,1,0.47129628756858605,55.54296961742372,64.3214636302044,0.07195040956386983,0.336008412663272,0.40795882222714186,0,IRCTC
2021-11-16,915.8,929.0,911.35,921.05,9298944,0.019537303520035465,0.07599299065420562,0.02088064849941935,9484808.5,873.28,828.36,1,0.2974504080764645,57.36064508928349,61.55564479947552,0.05140871831062377,0.3487324249497855,0.4001411432604093,0,IRCTC
2021-11-17,925.0,928.7,900.1,903.6,7189458,-0.0189457684164811,0.06324645525680994,0.024365976824290234,9229489.3,863.9125,834.952,1,-0.7482517220890992,54.967773210489014,59.20167017094156,0.07171314741035852,0.33615537848605576,0.40786852589641426,0,IRCTC
2021-11-18,903.5,905.9,871.1,890.65,7714073,-0.014331562638335571,0.051162516228018484,0.026601243932648577,8992096.0,864.1025000000002,840.7310000000001,1,-0.3692528629525051,53.194280615364555,57.458693730160014,0.08729579520574861,0.32650311570201535,0.41379891090776394,0,IRCTC
2021-11-22,912.0,919.7,872.35,886.75,11376478,-0.004378824454050356,0.0253223102272071,0.026514612307572627,9906759.5,862.7075000000001,845.318,1,-0.5332629243239084,52.643416070383246,56.73664417800573,0.09207781223569211,0.32354102058077244,0.41561883281646456,0,IRCTC
2021-11-23,877.0,897.6,872.6,892.8,6078636,0.006822667042571062,-0.011733451405800288,0.015702262477797588,9317152.2,861.1225000000001,849.988,1,0.6319999747199991,53.44876947230752,54.469741022433894,0.08467741935483875,0.32812499999999994,0.4128024193548387,0,IRCTC
2021-11-24,898.0,901.7,853.1,862.8,7679846,-0.03360215053763438,-0.06324303783725094,0.01523788800741027,9119536.4,864.04,854.064,0,-0.7242798204880702,48.99893989811886,54.05047380654576,0.12239221140472882,0.30476356050069536,0.4271557719054242,0,IRCTC
2021-11-25,863.0,874.5,835.65,865.55,9169669,0.0031872971719981713,-0.04210934041611336,0.016220961880636472,9408962.4,865.4225,857.632,1,0.06563706394756472,49.41468415206108,52.964725677506785,0.11882617988562189,0.30697244526601575,0.42579862515163763,0,IRCTC
2021-11-26,849.0,854.95,820.0,823.05,10211011,-0.049101727225463576,-0.07589962387020721,0.024636986935655435,9937591.8,865.2724999999998,859.1389999999999,0,-0.7424892491419389,43.511431830866336,52.435102414827725,0.17659923455440135,0.27118644067796605,0.4477856752323674,0,IRCTC
2021-11-29,786.0,801.0,750.55,775.8,13888743,-0.05740841990158552,-0.1251198195658303,0.02961078784783467,10400935.9,858.3875,859.926,0,-0.2021803726029666,38.066682186806844,53.86830938519717,0.24825986078886314,0.22679814385150804,0.4750580046403712,1,IRCTC
2021-11-30,790.3,819.9,787.6,795.15,37176726,0.02494199535962882,-0.109375,0.035213754844274865,11978358.4,855.86,860.75,0,0.1501547941128556,41.30584822947839,53.17057300054023,0.2178834182229768,0.24561403508771926,0.46349745331069603,1,IRCTC
